uid,iid
927,777
927,8334
927,148
927,1687
927,793
927,1181
927,6302
927,4639
927,673
927,1441
927,6177
927,1444
927,6449
927,181
927,5685
927,5047
927,186
927,1211
927,59
927,5563
927,62
927,66
927,7490
927,8132
927,8260
927,7622
927,10693
927,329
927,4553
927,336
927,10707
927,10968
927,4216
927,1380
927,4324
927,9189
927,14570
927,1261
927,7538
927,627
927,5110
927,6654
928,4
928,2439
928,776
928,1293
928,14
928,1425
928,2968
928,2585
928,538
928,6814
928,5023
928,10400
928,808
928,425
928,433
928,8754
928,52
928,7482
928,14536
928,8138
928,335
928,14672
928,16467
928,732
928,606
928,750
928,878
928,1910
929,897
929,260
929,1800
929,266
929,17291
929,14861
929,2194
929,3613
929,4511
929,928
929,11813
929,1446
929,1704
929,3112
929,21032
929,14638
929,1459
929,18740
929,4279
929,14903
929,2491
929,957
929,573
929,66
929,323
929,1222
929,4169
929,11082
929,10196
929,4055
929,89
929,1243
929,15964
929,1629
929,9822
929,15969
929,8036
929,8421
929,5478
929,3175
929,8808
929,5097
929,21860
929,5869
929,1017
929,2170
929,18044
929,1149
929,895
930,643
930,771
930,899
930,392
930,1167
930,4499
930,148
930,1044
930,923
930,1565
930,803
930,1572
930,1699
930,6055
930,3381
930,3000
930,1987
930,18375
930,611
930,4460
930,4588
930,11378
930,1011
930,893
931,2049
931,4
931,1030
931,16406
931,3619
931,2091
931,10286
931,559
931,52
931,2108
931,3647
931,66
931,3140
931,2630
931,73
931,79
931,7252
931,87
931,2656
931,97
931,100
931,19558
931,621
931,622
931,18034
931,117
931,2173
931,1662
931,3198
931,4735
931,3202
931,9865
931,154
931,164
931,174
931,16560
931,181
931,693
931,184
931,13008
931,4819
931,8405
931,1239
931,1243
931,247
931,250
931,273
931,8466
931,1300
931,2843
931,289
931,5412
931,295
931,808
931,2345
931,811
931,6975
931,4421
931,2889
931,337
931,849
931,858
931,6493
931,6500
931,3434
931,875
931,10603
931,12149
931,1911
931,3452
931,1406
931,9598
931,15743
931,4496
931,1429
931,919
931,413
931,1438
931,1951
931,2467
931,12197
931,4009
931,8617
931,441
931,1467
931,6606
931,2001
931,4055
931,10714
931,4579
931,2532
931,5097
931,2556
931,4095
932,771
932,1415
932,649
932,4499
932,7575
932,5016
932,280
932,164
932,6062
932,3631
932,17843
932,19137
932,66
932,6865
932,83
932,16887
933,15
933,532
933,22
933,1558
933,5152
933,17953
933,2601
933,2608
933,56
933,1092
933,3144
933,5708
933,79
933,3153
933,5715
933,87
933,91
933,6255
933,7793
933,3198
933,135
933,1171
933,148
933,9369
933,2215
933,13506
933,1227
933,1741
933,1235
933,8921
933,231
933,3303
933,760
933,1787
933,1283
933,274
933,789
933,4388
933,308
933,18742
933,1855
933,2369
933,1858
933,835
933,4421
933,1863
933,336
933,870
933,881
933,1395
933,884
933,2429
933,893
933,383
933,386
933,924
933,18346
933,1963
933,3508
933,1993
933,2507
933,9687
934,3
934,4
934,3079
934,13
934,16
934,17
934,1555
934,1049
934,1066
934,12842
934,46
934,1076
934,1590
934,80
934,6227
934,596
934,2648
934,5209
934,1119
934,2656
934,9836
934,621
934,19574
934,639
934,1157
934,1669
934,1164
934,3212
934,1173
934,155
934,1181
934,7326
934,7837
934,192
934,706
934,12994
934,719
934,1236
934,725
934,730
934,4837
934,231
934,235
934,240
934,3824
934,250
934,252
934,2813
934,9994
934,5899
934,801
934,18723
934,4925
934,323
934,838
934,12105
934,857
934,4441
934,860
934,366
934,884
934,899
934,2949
934,3461
934,1932
934,7070
934,9120
934,933
934,1455
934,3504
934,469
934,7133
934,5598
934,3553
934,482
934,6628
934,2029
934,1017
934,5631
935,385
935,1793
935,515
935,901
935,9
935,3209
935,3465
935,9994
935,18189
935,398
935,1553
935,4882
935,12433
935,22
935,790
935,6038
935,13309
935,3098
935,3358
935,544
935,161
935,293
935,683
935,1967
935,11827
935,10680
935,697
935,186
935,826
935,1086
935,6976
935,2500
935,1863
935,9933
935,2513
935,82
935,1620
935,1365
935,727
935,2648
935,985
935,730
935,6359
935,93
935,9691
935,1119
935,9820
935,747
935,366
935,1390
935,4594
935,627
935,884
935,1011
935,2939
935,3452
936,8704
936,510
936,10248
936,19983
936,16
936,1552
936,11282
936,5146
936,3104
936,7201
936,19515
936,7747
936,1109
936,14427
936,106
936,14442
936,4208
936,16497
936,115
936,2171
936,132
936,645
936,13965
936,1173
936,18080
936,6820
936,6314
936,8890
936,3772
936,4285
936,2240
936,4290
936,1735
936,8928
936,7908
936,251
936,4357
936,774
936,273
936,790
936,3867
936,2849
936,4387
936,1316
936,295
936,4904
936,297
936,809
936,5930
936,302
936,306
936,827
936,2372
936,327
936,5984
936,17260
936,16244
936,9600
936,385
936,10628
936,902
936,918
936,4001
936,17841
936,2483
936,1475
936,14792
936,457
936,1481
936,4042
936,7116
936,6620
936,13282
936,1508
936,4088
936,1534
937,5123
937,1030
937,9
937,1546
937,528
937,1554
937,22
937,1558
937,7701
937,1561
937,5146
937,10261
937,33
937,2597
937,38
937,39
937,3117
937,12339
937,52
937,5685
937,2614
937,12854
937,1083
937,574
937,16968
937,6222
937,79
937,16975
937,83
937,16980
937,2135
937,5719
937,93
937,1632
937,97
937,4194
937,2147
937,1127
937,625
937,1650
937,4722
937,6261
937,11387
937,3198
937,14462
937,9345
937,643
937,132
937,649
937,6282
937,17938
937,14479
937,5776
937,21135
937,7314
937,7319
937,3225
937,4250
937,1181
937,5278
937,6814
937,9375
937,10400
937,4265
937,1709
937,2221
937,3246
937,179
937,17079
937,184
937,4792
937,11451
937,2240
937,706
937,4802
937,1735
937,16586
937,719
937,13008
937,722
937,1235
937,1746
937,16088
937,220
937,1245
937,17629
937,2788
937,7908
937,4327
937,1259
937,4332
937,750
937,15087
937,240
937,7921
937,6387
937,1782
937,1783
937,4344
937,5367
937,8952
937,251
937,253
937,256
937,4354
937,260
937,3845
937,265
937,3848
937,16653
937,790
937,1303
937,3350
937,18712
937,13595
937,5918
937,5920
937,17702
937,11050
937,811
937,2349
937,14640
937,2360
937,7482
937,6459
937,6982
937,327
937,328
937,11591
937,11594
937,336
937,17746
937,340
937,342
937,8534
937,861
937,6493
937,13666
937,15714
937,869
937,3430
937,1384
937,875
937,5486
937,373
937,1910
937,1911
937,376
937,1400
937,1401
937,1403
937,3452
937,6518
937,2433
937,9598
937,4996
937,7044
937,2439
937,6028
937,401
937,8595
937,20230
937,1944
937,921
937,1438
937,2974
937,932
937,7592
937,425
937,3509
937,961
937,1475
937,6607
937,3024
937,2001
937,6615
937,4056
937,1503
937,2530
937,4579
937,1004
937,2030
937,10225
937,1011
937,503
937,2556
938,1665
938,1923
938,13827
938,518
938,3079
938,9
938,4235
938,781
938,9357
938,2831
938,656
938,790
938,1046
938,8984
938,797
938,9507
938,550
938,1702
938,2085
938,4903
938,4522
938,5543
938,13862
938,2734
938,14119
938,2873
938,18238
938,1087
938,4934
938,711
938,6470
938,841
938,2249
938,9805
938,719
938,1359
938,1368
938,220
938,1380
938,5988
938,1767
938,3305
938,1904
938,2032
938,755
938,1781
938,246
938,2675
938,252
938,8957
939,21514
939,2188
939,910
939,789
939,5910
939,288
939,299
939,44
939,1963
939,1330
939,1458
939,1978
939,11576
939,12096
939,6089
939,2898
939,2263
939,220
939,2019
939,15205
939,6886
939,1383
939,6633
939,3692
939,1901
939,4206
939,12657
939,884
939,9844
939,1017
940,900
940,3718
940,711
940,12966
940,6409
940,3438
940,11344
940,2363
940,10929
940,3443
940,731
940,93
940,3934
940,4767
941,1550
941,538
941,7198
941,3117
941,58
941,3138
941,1612
941,5200
941,2648
941,3174
941,13417
941,19062
941,12408
941,4604
941,6275
941,135
941,4241
941,1683
941,1694
941,3752
941,6320
941,696
941,6329
941,2236
941,2255
941,1232
941,5869
941,238
941,751
941,6390
941,9464
941,4344
941,7929
941,3836
941,4348
941,2300
941,2304
941,1286
941,3339
941,15648
941,10538
941,5423
941,17201
941,819
941,1843
941,309
941,9019
941,11069
941,838
941,7495
941,4434
941,853
941,11627
941,3951
941,884
941,5496
941,379
941,7045
941,906
941,2982
941,5033
941,1967
941,2486
941,13245
941,3015
941,2507
941,462
941,2005
941,2517
941,11249
941,7676
942,1553
942,39
942,47
942,3639
942,577
942,73
942,3660
942,4690
942,2648
942,4696
942,6755
942,628
942,16513
942,4759
942,6818
942,5811
942,1719
942,187
942,6843
942,12481
942,4802
942,3793
942,739
942,1771
942,18669
942,247
942,252
942,2303
942,4865
942,2820
942,3339
942,8977
942,280
942,1324
942,827
942,5950
942,5958
942,9030
942,13128
942,847
942,1371
942,5979
942,884
942,386
942,387
942,7045
942,6033
942,11165
942,1440
942,3500
942,5046
942,3513
942,5055
942,6088
942,13263
942,2514
942,1507
942,21479
942,1512
942,4074
942,500
943,10249
943,1550
943,4110
943,1040
943,19
943,3603
943,3606
943,15896
943,1052
943,38
943,42
943,5675
943,4169
943,8788
943,3161
943,92
943,1629
943,3688
943,620
943,5757
943,1155
943,5767
943,143
943,7326
943,11430
943,168
943,1205
943,697
943,3266
943,1222
943,1740
943,5326
943,1236
943,2271
943,8426
943,1261
943,5365
943,6903
943,9464
943,6916
943,6407
943,5389
943,8463
943,2320
943,789
943,790
943,2333
943,1824
943,10030
943,1843
943,17717
943,314
943,4419
943,2389
943,16735
943,13152
943,1386
943,17771
943,8046
943,1904
943,2420
943,373
943,385
943,387
943,14215
943,15752
943,908
943,7566
943,4498
943,8601
943,12205
943,1455
943,15280
943,10166
943,1978
943,19894
943,8132
943,11205
943,10188
943,2513
943,5598
943,19425
943,17890
943,3056
944,4739
944,1669
944,1543
944,5768
944,2827
944,3339
944,910
944,1553
944,6034
944,11925
944,2587
944,12190
944,3621
944,3752
944,298
944,14636
944,16557
944,1840
944,4914
944,4147
944,10803
944,16823
944,5563
944,701
944,2878
944,2624
944,66
944,3138
944,1092
944,968
944,713
944,1740
944,84
944,4823
944,1629
944,229
944,13801
944,2027
944,9076
944,8821
944,118
944,7158
944,4991
945,13824
945,2054
945,7
945,13324
945,1564
945,553
945,1087
945,3142
945,82
945,83
945,2651
945,627
945,9332
945,10363
945,145
945,1683
945,1695
945,161
945,676
945,172
945,19649
945,6867
945,216
945,2780
945,5349
945,231
945,747
945,9455
945,7926
945,1284
945,1804
945,781
945,6930
945,278
945,15128
945,1312
945,3907
945,5962
945,4943
945,336
945,858
945,5468
945,18783
945,6530
945,1415
945,1426
945,1430
945,16796
945,413
945,6560
945,12196
945,13223
945,2476
945,3510
945,977
945,2514
945,11217
945,4588
946,385
946,1541
946,781
946,407
946,4764
946,1184
946,15795
946,698
946,314
946,1725
946,3261
946,9149
946,14276
946,462
946,12622
946,3673
946,858
946,1246
946,870
946,3560
946,106
946,2813
947,7180
947,7183
947,3093
947,5653
947,544
947,38
947,1070
947,5685
947,9781
947,6202
947,3643
947,578
947,8266
947,3153
947,7251
947,93
947,11360
947,627
947,117
947,5244
947,14978
947,4741
947,17030
947,1160
947,12427
947,663
947,5272
947,8348
947,673
947,10402
947,12451
947,4263
947,20654
947,17073
947,1207
947,11960
947,2749
947,6865
947,1751
947,738
947,2278
947,750
947,10484
947,1781
947,8958
947,770
947,4354
947,4358
947,5897
947,9994
947,270
947,2320
947,790
947,12570
947,797
947,2341
947,1318
947,1830
947,297
947,1330
947,3890
947,18242
947,838
947,329
947,5970
947,853
947,1878
947,5977
947,1380
947,9061
947,360
947,4458
947,5999
947,374
947,3461
947,6023
947,3464
947,8585
947,3978
947,2443
947,1426
947,1429
947,18846
947,1951
947,9120
947,7076
947,421
947,10662
947,18860
947,9665
947,2501
947,456
947,11721
947,8651
947,974
947,975
947,3542
947,7133
947,4584
947,5102
947,5109
948,13826
948,13
948,16
948,1552
948,22
948,7711
948,550
948,39
948,2598
948,3111
948,2091
948,1070
948,1087
948,12865
948,2118
948,76
948,5201
948,82
948,4179
948,1629
948,2170
948,1665
948,16514
948,645
948,15496
948,2705
948,1173
948,1181
948,159
948,2221
948,3245
948,21682
948,179
948,186
948,1211
948,193
948,3779
948,9411
948,4293
948,17605
948,21702
948,5836
948,1240
948,1241
948,19166
948,4841
948,746
948,7401
948,8941
948,751
948,5360
948,5364
948,13046
948,7423
948,1793
948,19721
948,3873
948,9512
948,19246
948,3388
948,12610
948,329
948,336
948,858
948,359
948,14699
948,10109
948,9600
948,1416
948,906
948,3470
948,13712
948,1429
948,918
948,11163
948,1950
948,928
948,14241
948,1444
948,5539
948,9122
948,7598
948,1973
948,4534
948,8648
948,977
948,7634
948,3032
948,6621
948,482
948,2531
948,1509
948,492
948,6127
948,5105
948,1531
949,385
949,4227
949,3719
949,5767
949,2954
949,1808
949,1553
949,919
949,4375
949,2331
949,159
949,1954
949,6818
949,16042
949,1324
949,813
949,7598
949,1846
949,10426
949,3261
949,835
949,73
949,586
949,841
949,2249
949,4041
949,5709
949,849
949,84
949,2517
949,1370
949,5466
949,15715
949,361
949,15595
949,366
949,627
949,1273
950,6154
950,12
950,15
950,16
950,22
950,8227
950,39
950,8231
950,4140
950,48
950,51
950,6195
950,59
950,66
950,4163
950,80
950,4176
950,10332
950,97
950,10352
950,12411
950,135
950,16525
950,2194
950,155
950,2202
950,159
950,160
950,2207
950,2208
950,8352
950,165
950,4261
950,174
950,2228
950,2229
950,186
950,2241
950,18638
950,207
950,209
950,2258
950,8401
950,8410
950,4321
950,18659
950,231
950,6391
950,12544
950,258
950,262
950,263
950,10505
950,6416
950,273
950,4375
950,2329
950,10521
950,8482
950,2346
950,6447
950,306
950,2360
950,319
950,2368
950,4419
950,4421
950,4425
950,336
950,12632
950,345
950,10585
950,4445
950,350
950,6507
950,385
950,389
950,6550
950,4511
950,20899
950,427
950,2483
950,2485
950,450
950,4547
950,14790
950,2515
950,6617
950,482
950,16866
950,10726
950,8683
950,511
950,517
950,518
950,8711
950,18958
950,16912
950,8722
950,8724
950,14869
950,2601
950,16940
950,8753
950,2610
950,10812
950,2630
950,2636
950,4688
950,6741
950,12900
950,10860
950,6765
950,6766
950,625
950,627
950,14970
950,640
950,645
950,2698
950,10895
950,656
950,663
950,671
950,673
950,2739
950,702
950,21190
950,6857
950,727
950,2779
950,2783
950,2796
950,8946
950,755
950,8950
950,760
950,2808
950,6903
950,770
950,11016
950,778
950,6930
950,793
950,6950
950,19243
950,823
950,826
950,2881
950,2886
950,845
950,4944
950,849
950,2897
950,854
950,857
950,858
950,863
950,2914
950,13162
950,2936
950,890
950,2942
950,913
950,920
950,922
950,11181
950,2992
950,957
950,5055
950,966
950,3017
950,13266
950,3027
950,983
950,15353
950,17405
950,9214
950,5125
950,3079
950,1037
950,9231
950,1043
950,1046
950,1052
950,7196
950,1060
950,21542
950,1066
950,7211
950,21564
950,3135
950,9295
950,1106
950,13394
950,5215
950,13418
950,1131
950,15481
950,17529
950,9348
950,9355
950,1171
950,1173
950,1181
950,1204
950,9401
950,1211
950,1217
950,3271
950,5325
950,17614
950,17617
950,3284
950,1241
950,1243
950,1246
950,5343
950,13536
950,3303
950,1261
950,19699
950,1270
950,3319
950,13559
950,17655
950,1275
950,13586
950,11544
950,1307
950,9503
950,7456
950,3392
950,5451
950,7504
950,5461
950,3417
950,1371
950,1375
950,1376
950,3429
950,21863
950,13674
950,1389
950,9603
950,5508
950,11652
950,1416
950,11669
950,13727
950,9639
950,3500
950,17838
950,3504
950,1457
950,1459
950,5556
950,3510
950,5577
950,15820
950,5582
950,1489
950,17879
950,7640
950,3553
950,1507
950,5620
950,13835
950,1552
950,1555
950,1564
950,1567
950,7711
950,11807
950,1579
950,13871
950,1589
950,1597
950,3653
950,7752
950,13904
950,5713
950,3673
950,11865
950,7776
950,3683
950,3684
950,5740
950,11897
950,3711
950,5767
950,5771
950,9867
950,1687
950,7832
950,5796
950,3752
950,3760
950,16059
950,16077
950,3793
950,5854
950,1767
950,1778
950,3827
950,5905
950,3867
950,1820
950,1824
950,5929
950,1835
950,7983
950,1843
950,20281
950,1870
950,1899
950,12147
950,6019
950,3972
950,3982
950,8103
950,4010
950,8112
950,1973
950,8119
950,8126
950,1987
950,1990
950,14279
950,12243
950,2005
950,10206
950,2025
950,6125
950,12274
950,4088
950,2042
950,10238
951,5632
951,21505
951,3074
951,515
951,4
951,5144
951,5152
951,46
951,1070
951,4656
951,5167
951,52
951,13876
951,7224
951,3132
951,13885
951,15932
951,2115
951,10308
951,12873
951,79
951,2128
951,83
951,2131
951,13913
951,10330
951,1628
951,9820
951,6762
951,111
951,1650
951,5231
951,5233
951,6255
951,1656
951,11385
951,4730
951,125
951,3198
951,7805
951,14463
951,3202
951,21118
951,14982
951,8329
951,21642
951,8843
951,21653
951,1175
951,13463
951,21146
951,5281
951,8356
951,12453
951,7344
951,16560
951,15027
951,694
951,14007
951,698
951,4283
951,10938
951,5311
951,11974
951,17100
951,719
951,4303
951,5328
951,7892
951,15573
951,8921
951,1757
951,16605
951,17629
951,750
951,751
951,4847
951,12527
951,16117
951,1270
951,7414
951,12023
951,6907
951,5382
951,781
951,1301
951,11029
951,19735
951,9497
951,16154
951,283
951,6427
951,15131
951,14624
951,16161
951,12578
951,4388
951,17702
951,808
951,811
951,2860
951,8493
951,12081
951,18230
951,2365
951,15167
951,1859
951,327
951,17741
951,1358
951,17232
951,853
951,2395
951,3423
951,11103
951,871
951,3434
951,4460
951,878
951,3444
951,5493
951,1910
951,3452
951,11135
951,2433
951,1416
951,3464
951,3465
951,6030
951,1425
951,8085
951,1944
951,2968
951,15774
951,2463
951,9122
951,9134
951,9647
951,7089
951,1460
951,1467
951,19909
951,4552
951,5063
951,7623
951,3533
951,462
951,2513
951,5585
951,6609
951,14805
951,9175
951,2521
951,2522
951,2015
951,5091
951,6116
951,11239
951,13304
951,8186
951,6141
951,8191
952,5635
952,520
952,3081
952,12297
952,13836
952,9230
952,1553
952,5649
952,19
952,9748
952,7701
952,22
952,6187
952,1070
952,47
952,8750
952,50
952,10803
952,1077
952,56
952,8253
952,8255
952,15422
952,577
952,66
952,578
952,1092
952,7234
952,8260
952,4168
952,3657
952,14413
952,8271
952,5200
952,2129
952,3153
952,2644
952,2661
952,17001
952,110
952,623
952,8818
952,7795
952,15474
952,5749
952,3191
952,18553
952,124
952,5759
952,5249
952,8322
952,9346
952,1669
952,1672
952,7818
952,20106
952,8854
952,12949
952,673
952,10913
952,1701
952,10918
952,18592
952,2216
952,3242
952,3752
952,2740
952,1719
952,1208
952,3266
952,3268
952,20676
952,1734
952,3271
952,4807
952,5318
952,209
952,3291
952,220
952,223
952,13536
952,16611
952,4836
952,2278
952,7399
952,746
952,1771
952,236
952,7913
952,7917
952,20199
952,13040
952,1789
952,769
952,2820
952,4356
952,6919
952,13064
952,2313
952,1802
952,7435
952,8460
952,2320
952,275
952,16642
952,789
952,2325
952,795
952,18204
952,12573
952,2343
952,13097
952,811
952,19241
952,813
952,10045
952,13631
952,847
952,14675
952,1876
952,5972
952,2390
952,15699
952,2392
952,5979
952,16231
952,1899
952,4463
952,17780
952,378
952,16253
952,20862
952,20863
952,6017
952,11137
952,387
952,1416
952,14733
952,12692
952,917
952,18838
952,20027
952,19355
952,1949
952,6045
952,2463
952,12190
952,1441
952,1972
952,6068
952,5048
952,14786
952,4549
952,458
952,3532
952,9679
952,11217
952,980
952,1492
952,1494
952,2007
952,984
952,473
952,7638
952,1506
952,16866
952,4068
952,5097
952,8681
952,3056
952,7153
952,13297
952,13810
952,7159
952,1531
953,6153
953,4106
953,14
953,2078
953,10287
953,52
953,2106
953,6203
953,6204
953,65
953,6237
953,12389
953,4206
953,8307
953,2166
953,6272
953,6276
953,8343
953,10396
953,8349
953,159
953,12448
953,14534
953,2251
953,207
953,234
953,20724
953,16634
953,4349
953,6399
953,12561
953,306
953,8505
953,4419
953,14668
953,2389
953,345
953,10585
953,347
953,4446
953,20830
953,12657
953,376
953,2424
953,10639
953,14735
953,402
953,12691
953,6554
953,2485
953,8642
953,14797
953,8661
953,4592
953,10744
953,2552
953,6657
953,2582
953,538
953,8735
953,6692
953,12842
953,2607
953,578
953,12885
953,609
953,613
953,12906
953,10860
953,622
953,14964
953,17013
953,14971
953,12927
953,4738
953,14983
953,650
953,2703
953,656
953,2709
953,663
953,2719
953,4774
953,4798
953,12994
953,8907
953,717
953,17101
953,4842
953,747
953,10991
953,17135
953,781
953,8974
953,2839
953,11032
953,796
953,6944
953,17202
953,11066
953,9023
953,4935
953,2890
953,2891
953,2892
953,9037
953,851
953,863
953,873
953,890
953,15233
953,19333
953,908
953,5013
953,922
953,933
953,5031
953,7081
953,2996
953,5047
953,11191
953,19413
953,5084
953,15334
953,1007
953,17398
953,1027
953,3079
953,7194
953,11306
953,19513
953,1083
953,11333
953,3143
953,15432
953,7256
953,5209
953,13407
953,5220
953,1142
953,7295
953,1157
953,15494
953,17571
953,1191
953,19644
953,7358
953,3284
953,7380
953,1243
953,15611
953,21767
953,3345
953,3349
953,1309
953,9502
953,1315
953,17702
953,19757
953,9528
953,11586
953,1376
953,3431
953,9575
953,9586
953,17800
953,5516
953,1423
953,1425
953,19862
953,11672
953,11686
953,17838
953,1457
953,3506
953,15795
953,3524
953,7622
953,13782
953,5597
953,9697
953,1517
953,7664
953,1525
953,1548
953,11796
953,3613
953,3618
953,1590
953,9787
953,9797
953,22093
953,7774
953,9834
953,7792
953,9853
953,1667
953,9861
953,3726
953,1683
953,13971
953,7830
953,1714
953,16050
953,11967
953,3783
953,14031
953,11986
953,12015
953,18163
953,9974
953,1791
953,7943
953,9996
953,7953
953,18194
953,1823
953,14127
953,3896
953,10061
953,18265
953,20320
953,1902
953,20336
953,3954
953,14195
953,1915
953,12155
953,6019
953,14239
953,1978
953,1980
953,4037
953,12235
953,1999
953,12251
954,385
954,5383
954,13
954,14
954,7316
954,789
954,22
954,923
954,6430
954,2852
954,2085
954,9638
954,10020
954,14119
954,20910
954,8755
954,10550
954,2873
954,9147
954,10171
954,3392
954,6081
954,4167
954,329
954,458
954,841
954,2378
954,719
954,209
954,1233
954,6097
954,984
954,12760
954,863
954,2657
954,9057
954,1380
954,11235
954,11367
954,13802
954,12018
954,627
954,3319
954,9851
954,8957
955,5632
955,9733
955,2567
955,4106
955,4618
955,4621
955,14
955,8721
955,12819
955,540
955,9245
955,5152
955,3106
955,1067
955,3646
955,2626
955,11332
955,12873
955,82
955,5202
955,1110
955,7277
955,14965
955,20086
955,21112
955,2688
955,12930
955,9873
955,1181
955,1191
955,12469
955,694
955,1722
955,1732
955,4298
955,207
955,4303
955,10447
955,15569
955,7892
955,8921
955,736
955,6885
955,8936
955,755
955,1779
955,8437
955,2296
955,2305
955,265
955,1295
955,16143
955,9497
955,3355
955,4388
955,5931
955,4405
955,2370
955,857
955,350
955,16745
955,879
955,371
955,7544
955,4987
955,5503
955,21375
955,5000
955,16778
955,1421
955,924
955,1951
955,8128
955,4546
955,5063
955,455
955,1991
955,1993
955,3016
955,4049
955,6101
955,9687
955,11739
955,10718
955,2015
955,18914
955,15341
955,5108
955,9726
956,4
956,5
956,517
956,518
956,1543
956,4106
956,5635
956,16390
956,18439
956,14
956,16
956,2576
956,8212
956,22
956,25
956,5659
956,21016
956,38
956,39
956,1575
956,1590
956,3643
956,14395
956,6717
956,83
956,13909
956,7259
956,1119
956,96
956,8810
956,107
956,621
956,627
956,10868
956,126
956,13442
956,3715
956,645
956,10887
956,136
956,3724
956,9357
956,656
956,1700
956,2221
956,181
956,7865
956,2235
956,706
956,201
956,4298
956,719
956,209
956,13008
956,14049
956,3299
956,3813
956,4327
956,3305
956,235
956,12524
956,6894
956,755
956,1781
956,759
956,7423
956,769
956,16129
956,773
956,1303
956,17688
956,797
956,3358
956,10525
956,803
956,811
956,14640
956,313
956,2873
956,5434
956,5957
956,841
956,2378
956,5452
956,16730
956,4447
956,13666
956,2403
956,1380
956,14699
956,879
956,12655
956,2428
956,3452
956,1406
956,896
956,385
956,2433
956,392
956,909
956,10637
956,20365
956,401
956,405
956,1944
956,5532
956,933
956,427
956,16299
956,6068
956,3509
956,3003
956,1474
956,1990
956,455
956,3016
956,8653
956,462
956,13774
956,14287
956,4061
956,5600
956,482
956,6628
956,16889
956,7163
956,2556
956,16892
957,2
957,4
957,1544
957,8201
957,2571
957,13
957,18958
957,3093
957,21527
957,538
957,1563
957,5152
957,10272
957,546
957,11813
957,2086
957,22050
957,553
957,2091
957,558
957,8750
957,2106
957,8763
957,11326
957,3647
957,66
957,6722
957,11333
957,15432
957,2123
957,13900
957,4176
957,1109
957,2143
957,2656
957,7776
957,100
957,9823
957,12906
957,621
957,111
957,627
957,1653
957,4725
957,12917
957,20087
957,3711
957,6276
957,650
957,19085
957,3726
957,143
957,9360
957,7314
957,1173
957,7830
957,9879
957,6302
957,6814
957,6824
957,1705
957,685
957,6321
957,2228
957,10429
957,702
957,12989
957,2753
957,4289
957,7880
957,203
957,8907
957,4303
957,1744
957,2768
957,8914
957,9431
957,8921
957,1243
957,2271
957,225
957,1763
957,1252
957,231
957,1261
957,755
957,3827
957,1270
957,760
957,1787
957,5886
957,256
957,2305
957,776
957,266
957,778
957,2827
957,9996
957,270
957,273
957,1810
957,1300
957,11544
957,2843
957,5915
957,1821
957,7964
957,7456
957,294
957,295
957,6951
957,9000
957,18729
957,811
957,1328
957,2353
957,1330
957,18228
957,1846
957,311
957,3896
957,9528
957,12606
957,4418
957,325
957,838
957,327
957,4935
957,11592
957,15685
957,5451
957,2383
957,858
957,2912
957,3434
957,366
957,374
957,3452
957,2941
957,386
957,5506
957,1927
957,11658
957,8588
957,12687
957,13202
957,5527
957,923
957,1435
957,926
957,1951
957,4515
957,6565
957,2472
957,4525
957,1456
957,1458
957,1462
957,14778
957,21948
957,13245
957,18879
957,12739
957,455
957,456
957,967
957,1991
957,4045
957,975
957,10710
957,9687
957,11227
957,8157
957,12766
957,482
957,11748
957,5613
957,1525
957,1017
957,506
957,8191
958,8064
958,6917
958,7303
958,392
958,3978
958,8076
958,13070
958,274
958,661
958,5015
958,14360
958,1818
958,9627
958,11037
958,15395
958,2215
958,8359
958,2346
958,5681
958,2354
958,14641
958,2230
958,7481
958,10682
958,14138
958,192
958,2497
958,66
958,2626
958,7236
958,16200
958,841
958,3788
958,9038
958,79
958,336
958,3922
958,6483
958,12369
958,6102
958,19933
958,18019
958,16484
958,229
958,5610
958,7405
958,9197
958,13297
958,627
958,7668
958,4603
958,253
959,13836
959,10769
959,11793
959,1555
959,13332
959,22
959,1046
959,9240
959,7712
959,2086
959,4650
959,2099
959,1087
959,73
959,5209
959,10843
959,8289
959,4707
959,6258
959,18042
959,1659
959,4733
959,3710
959,9856
959,3201
959,9346
959,6275
959,1669
959,7816
959,656
959,20638
959,6815
959,673
959,9396
959,1720
959,1211
959,13500
959,1216
959,5824
959,3271
959,1741
959,3289
959,15580
959,6372
959,16100
959,20712
959,7402
959,17654
959,1272
959,4857
959,250
959,9986
959,1796
959,2820
959,14091
959,1809
959,2325
959,282
959,4890
959,2343
959,3886
959,16686
959,7986
959,9026
959,13643
959,1368
959,2392
959,4954
959,3947
959,4983
959,2429
959,4478
959,4991
959,13696
959,7045
959,392
959,923
959,1435
959,7070
959,927
959,2977
959,5033
959,2476
959,7092
959,9139
959,3510
959,19896
959,3001
959,16825
959,5577
959,1492
959,2517
959,15316
959,3041
959,11755
959,13291
959,16372
960,2569
960,527
960,14864
960,2579
960,1567
960,33
960,46
960,6705
960,3643
960,68
960,4176
960,1629
960,4194
960,100
960,621
960,2670
960,2159
960,13429
960,4224
960,4744
960,3210
960,17041
960,9363
960,2709
960,1690
960,3227
960,11420
960,679
960,168
960,692
960,1204
960,5815
960,697
960,186
960,6363
960,220
960,225
960,3817
960,1772
960,5366
960,5374
960,260
960,6405
960,776
960,266
960,789
960,790
960,8477
960,5920
960,3367
960,808
960,1838
960,13614
960,3376
960,12087
960,7482
960,4948
