uid,iid
72,921
72,935
72,945
72,947
72,1460
72,442
72,954
72,447
72,452
72,456
72,458
72,459
72,463
72,474
72,990
72,482
72,489
72,1002
72,1018
72,510
73,0
73,515
73,6
73,9
73,10
73,13
73,14
73,16
73,17
73,18
73,19
73,529
73,22
73,23
73,24
73,25
73,530
73,27
73,28
73,29
73,537
73,31
73,32
73,33
73,37
73,38
73,42
73,44
73,45
73,47
73,48
73,49
73,50
73,556
73,54
73,55
73,59
73,61
73,572
73,67
73,68
73,69
73,579
73,72
73,73
73,1096
73,588
73,77
73,78
73,79
73,593
73,84
73,85
73,88
73,89
73,90
73,91
73,93
73,94
73,95
73,97
73,99
73,103
73,105
73,106
73,111
73,621
73,114
73,115
73,122
73,128
73,643
73,132
73,133
73,644
73,645
73,647
73,143
73,147
73,149
73,151
73,152
73,664
73,157
73,672
73,161
73,164
73,165
73,676
73,679
73,170
73,172
73,683
73,176
73,177
73,178
73,179
73,694
73,695
73,184
73,1208
73,195
73,196
73,198
73,202
73,207
73,215
73,217
73,221
73,224
73,225
73,736
73,741
73,231
73,232
73,743
73,244
73,246
73,248
73,260
73,265
73,778
73,275
73,276
73,278
73,281
73,795
73,286
73,798
73,801
73,295
73,811
73,300
73,301
73,306
73,309
73,311
73,312
73,314
73,317
73,319
73,324
73,325
73,836
73,327
73,842
73,336
73,848
73,338
73,339
73,340
73,345
73,858
73,347
73,350
73,353
73,358
73,359
73,364
73,366
73,370
73,888
73,379
73,381
73,382
73,384
73,395
73,399
73,403
73,409
73,414
73,416
73,429
73,434
73,435
73,440
73,442
73,445
73,446
73,959
73,448
73,1476
73,454
73,966
73,474
73,986
73,478
73,479
73,480
73,483
73,1007
73,496
73,1008
73,499
73,501
73,502
73,506
74,514
74,8
74,9
74,524
74,13
74,14
74,16
74,1040
74,530
74,19
74,22
74,23
74,27
74,29
74,1054
74,31
74,33
74,35
74,36
74,37
74,38
74,547
74,551
74,42
74,557
74,49
74,560
74,1075
74,54
74,56
74,57
74,568
74,59
74,60
74,570
74,573
74,65
74,1086
74,69
74,70
74,71
74,1096
74,74
74,1097
74,80
74,81
74,83
74,84
74,85
74,1109
74,89
74,601
74,603
74,605
74,94
74,1115
74,96
74,97
74,98
74,100
74,102
74,614
74,104
74,617
74,106
74,107
74,108
74,115
74,116
74,626
74,118
74,627
74,120
74,121
74,130
74,642
74,1158
74,136
74,651
74,142
74,144
74,1166
74,1175
74,157
74,670
74,1180
74,160
74,164
74,165
74,682
74,683
74,172
74,174
74,175
74,176
74,178
74,688
74,1200
74,1204
74,186
74,188
74,189
74,192
74,195
74,196
74,197
74,199
74,203
74,204
74,722
74,1237
74,727
74,216
74,1243
74,221
74,222
74,223
74,737
74,229
74,230
74,745
74,238
74,753
74,242
74,243
74,756
74,246
74,248
74,762
74,252
74,261
74,268
74,271
74,272
74,280
74,792
74,283
74,797
74,1315
74,298
74,299
74,1330
74,310
74,311
74,313
74,315
74,316
74,829
74,839
74,840
74,330
74,331
74,337
74,849
74,854
74,859
74,353
74,356
74,868
74,358
74,359
74,366
74,367
74,368
74,370
74,371
74,372
74,376
74,889
74,383
74,896
74,386
74,902
74,395
74,907
74,397
74,398
74,916
74,918
74,411
74,414
74,926
74,931
74,421
74,422
74,935
74,425
74,431
74,432
74,436
74,440
74,444
74,453
74,1480
74,460
74,470
74,482
74,486
74,496
74,497
74,503
75,1
75,2
75,3
75,4
75,5
75,6
75,8
75,9
75,10
75,12
75,13
75,15
75,16
75,17
75,18
75,21
75,22
75,26
75,27
75,29
75,30
75,31
75,32
75,33
75,34
75,35
75,36
75,37
75,38
75,40
75,42
75,44
75,45
75,47
75,48
75,50
75,51
75,52
75,54
75,57
75,570
75,59
75,60
75,61
75,62
75,64
75,574
75,66
75,67
75,580
75,71
75,72
75,73
75,74
75,75
75,76
75,77
75,586
75,79
75,80
75,81
75,587
75,1107
75,85
75,86
75,88
75,89
75,90
75,91
75,92
75,93
75,94
75,95
75,97
75,98
75,99
75,100
75,101
75,105
75,107
75,110
75,624
75,114
75,121
75,1146
75,124
75,125
75,128
75,129
75,131
75,132
75,1153
75,137
75,140
75,652
75,142
75,537
75,144
75,146
75,148
75,539
75,155
75,159
75,161
75,666
75,164
75,1180
75,168
75,171
75,173
75,176
75,178
75,180
75,182
75,184
75,185
75,187
75,191
75,704
75,194
75,708
75,198
75,199
75,203
75,204
75,205
75,206
75,718
75,211
75,212
75,213
75,217
75,219
75,735
75,224
75,227
75,231
75,235
75,238
75,241
75,246
75,248
75,250
75,253
75,254
75,257
75,264
75,266
75,778
75,269
75,792
75,283
75,285
75,292
75,295
75,810
75,300
75,301
75,304
75,817
75,307
75,313
75,318
75,321
75,834
75,323
75,332
75,334
75,337
75,340
75,350
75,352
75,359
75,361
75,363
75,372
75,886
75,388
75,390
75,394
75,398
75,403
75,407
75,409
75,411
75,423
75,939
75,431
75,434
75,442
75,453
75,472
75,985
75,480
75,486
75,487
75,489
75,494
75,495
75,510
76,0
76,512
76,2
76,1027
76,5
76,517
76,7
76,8
76,518
76,10
76,11
76,12
76,519
76,527
76,19
76,528
76,530
76,22
76,25
76,27
76,537
76,32
76,545
76,549
76,41
76,42
76,44
76,45
76,47
76,48
76,49
76,50
76,52
76,561
76,562
76,564
76,57
76,565
76,59
76,569
76,61
76,571
76,575
76,65
76,67
76,68
76,69
76,70
76,585
76,74
76,75
76,78
76,591
76,83
76,84
76,594
76,87
76,89
76,93
76,94
76,605
76,96
76,97
76,607
76,1118
76,101
76,103
76,107
76,108
76,618
76,619
76,622
76,114
76,632
76,122
76,123
76,637
76,126
76,127
76,128
76,641
76,1151
76,135
76,647
76,648
76,138
76,1164
76,141
76,142
76,143
76,145
76,146
76,654
76,149
76,151
76,156
76,670
76,163
76,164
76,165
76,679
76,173
76,176
76,177
76,180
76,182
76,692
76,192
76,197
76,199
76,200
76,201
76,204
76,718
76,207
76,211
76,220
76,221
76,223
76,226
76,229
76,750
76,239
76,240
76,241
76,242
76,243
76,244
76,249
76,251
76,252
76,260
76,264
76,269
76,272
76,273
76,1072
76,275
76,276
76,789
76,279
76,281
76,282
76,794
76,284
76,804
76,296
76,298
76,316
76,319
76,835
76,328
76,329
76,330
76,331
76,340
76,341
76,855
76,344
76,350
76,351
76,352
76,354
76,357
76,358
76,870
76,365
76,879
76,369
76,378
76,379
76,381
76,382
76,384
76,388
76,902
76,913
76,915
76,412
76,924
76,414
76,419
76,429
76,430
76,433
76,437
76,950
76,440
76,448
76,967
76,970
76,465
76,466
76,469
76,982
76,473
76,477
76,478
76,481
76,994
76,486
76,487
76,504
76,1019
77,0
77,2
77,3
77,1028
77,7
77,9
77,10
77,11
77,13
77,14
77,15
77,17
77,18
77,19
77,526
77,22
77,23
77,24
77,26
77,27
77,534
77,29
77,31
77,543
77,33
77,37
77,38
77,40
77,41
77,42
77,43
77,44
77,45
77,46
77,48
77,49
77,50
77,51
77,52
77,556
77,54
77,57
77,59
77,60
77,61
77,62
77,65
77,66
77,67
77,72
77,75
77,76
77,79
77,80
77,1102
77,86
77,89
77,90
77,91
77,602
77,94
77,1119
77,97
77,98
77,611
77,100
77,103
77,105
77,107
77,109
77,117
77,119
77,121
77,634
77,127
77,639
77,131
77,133
77,134
77,135
77,136
77,658
77,147
77,149
77,151
77,152
77,155
77,156
77,157
77,160
77,162
77,675
77,166
77,682
77,172
77,173
77,1201
77,178
77,182
77,184
77,699
77,192
77,703
77,194
77,198
77,199
77,201
77,202
77,1225
77,205
77,215
77,1240
77,552
77,220
77,732
77,222
77,553
77,734
77,228
77,231
77,232
77,745
77,234
77,236
77,237
77,238
77,240
77,241
77,248
77,250
77,257
77,768
77,264
77,266
77,267
77,785
77,286
77,288
77,1318
77,295
77,296
77,300
77,307
77,308
77,309
77,314
77,316
77,318
77,320
77,322
77,329
77,333
77,844
77,340
77,343
77,345
77,350
77,352
77,360
77,362
77,364
77,367
77,1391
77,375
77,377
77,891
77,380
77,385
77,387
77,399
77,400
77,402
77,405
77,410
77,411
77,416
77,930
77,946
77,440
77,443
77,444
77,955
77,446
77,454
77,458
77,979
77,469
77,473
77,481
77,482
77,995
77,485
77,489
77,492
77,499
77,1016
77,509
78,0
78,1
78,2
78,3
78,1025
78,5
78,6
78,7
78,519
78,11
78,12
78,13
78,525
78,528
78,19
78,20
78,22
78,23
78,26
78,27
78,31
78,33
78,35
78,38
78,39
78,554
78,46
78,49
78,50
78,52
78,54
78,564
78,56
78,58
78,59
78,571
78,66
78,68
78,584
78,585
78,74
78,75
78,79
78,80
78,82
78,84
78,85
78,86
78,88
78,595
78,90
78,91
78,92
78,601
78,96
78,98
78,100
78,101
78,102
78,103
78,106
78,1131
78,108
78,112
78,627
78,117
78,119
78,120
78,122
78,123
78,125
78,127
78,129
78,131
78,133
78,645
78,138
78,139
78,140
78,141
78,142
78,147
78,149
78,151
78,154
78,155
78,158
78,160
78,161
78,164
78,677
78,679
78,169
78,170
78,175
78,179
78,182
78,697
78,186
78,701
78,702
78,191
78,193
78,194
78,195
78,706
78,707
78,199
78,201
78,715
78,204
78,207
78,209
78,725
78,726
78,727
78,216
78,730
78,731
78,220
78,221
78,222
78,741
78,231
78,236
78,749
78,239
78,248
78,249
78,766
78,264
78,266
78,269
78,273
78,274
78,275
78,277
78,278
78,280
78,283
78,284
78,796
78,286
78,290
78,804
78,293
78,294
78,296
78,307
78,310
78,315
78,318
78,320
78,323
78,326
78,328
78,844
78,335
78,339
78,851
78,1365
78,350
78,351
78,359
78,873
78,364
78,367
78,373
78,377
78,382
78,384
78,391
78,398
78,399
78,404
78,411
78,415
78,416
78,932
78,425
78,428
78,430
78,434
78,435
78,441
78,452
78,453
78,455
78,463
78,465
78,471
78,476
78,477
78,498
78,500
78,507
79,0
79,514
79,3
79,4
79,517
79,518
79,9
79,10
79,11
79,519
79,14
79,15
79,16
79,17
79,18
79,19
79,23
79,26
79,532
79,32
79,539
79,542
79,550
79,41
79,42
79,44
79,45
79,46
79,49
79,50
79,556
79,53
79,562
79,565
79,56
79,57
79,59
79,60
79,61
79,63
79,575
79,65
79,66
79,67
79,70
79,72
79,73
79,74
79,75
79,585
79,78
79,79
79,80
79,81
79,590
79,84
79,85
79,594
79,597
79,89
79,90
79,601
79,527
79,96
79,98
79,101
79,103
79,104
79,106
79,107
79,108
79,110
79,111
79,112
79,530
79,114
79,116
79,117
79,118
79,119
79,1142
79,122
79,124
79,125
79,127
79,128
79,129
79,636
79,133
79,135
79,138
79,140
79,141
79,143
79,147
79,149
79,151
79,153
79,154
79,156
79,157
79,158
79,159
79,160
79,671
79,673
79,164
79,168
79,173
79,175
79,179
79,692
79,183
79,184
79,187
79,191
79,705
79,194
79,196
79,202
79,715
79,720
79,210
79,215
79,219
79,222
79,227
79,744
79,234
79,235
79,236
79,242
79,244
79,246
79,250
79,257
79,259
79,261
79,264
79,268
79,272
79,273
79,789
79,282
79,284
79,287
79,290
79,293
79,294
79,308
79,309
79,310
79,314
79,316
79,327
79,329
79,331
79,335
79,341
79,855
79,352
79,354
79,866
79,360
79,365
79,367
79,368
79,371
79,372
79,376
79,388
79,901
79,393
79,395
79,913
79,915
79,407
79,409
79,412
79,423
79,434
79,439
79,440
79,442
79,445
79,448
79,457
79,464
79,469
79,470
79,471
79,982
79,475
79,476
79,477
79,483
79,488
79,504
79,506
80,2
80,516
80,7
80,520
80,10
80,11
80,12
80,13
80,14
80,15
80,522
80,17
80,18
80,19
80,20
80,21
80,26
80,27
80,29
80,30
80,31
80,33
80,34
80,35
80,36
80,37
80,38
80,554
80,43
80,45
80,559
80,50
80,51
80,53
80,54
80,57
80,58
80,569
80,571
80,66
80,581
80,73
80,523
80,75
80,587
80,79
80,80
80,82
80,525
80,591
80,88
80,527
80,607
80,97
80,99
80,101
80,103
80,105
80,108
80,109
80,110
80,112
80,115
80,116
80,117
80,119
80,633
80,634
80,127
80,1043
80,131
80,132
80,133
80,138
80,139
80,141
80,658
80,147
80,1169
80,149
80,661
80,151
80,152
80,663
80,1048
80,157
80,670
80,162
80,164
80,677
80,678
80,169
80,170
80,171
80,172
80,173
80,175
80,181
80,183
80,693
80,186
80,702
80,708
80,200
80,201
80,202
80,203
80,713
80,205
80,209
80,726
80,732
80,221
80,228
80,741
80,742
80,232
80,1256
80,236
80,752
80,243
80,754
80,245
80,246
80,760
80,761
80,1277
80,260
80,263
80,775
80,265
80,781
80,271
80,273
80,274
80,1306
80,806
80,296
80,301
80,302
80,304
80,306
80,308
80,824
80,315
80,319
80,838
80,334
80,336
80,348
80,349
80,350
80,865
80,354
80,355
80,359
80,365
80,366
80,367
80,880
80,369
80,376
80,377
80,381
80,382
80,384
80,385
80,388
80,410
80,415
80,416
80,1442
80,420
80,421
80,433
80,434
80,441
80,450
80,452
80,453
80,455
80,459
80,462
80,464
80,468
80,471
80,483
80,998
80,490
80,503
80,506
80,509
81,0
81,512
81,2
81,6
81,9
81,10
81,11
81,12
81,13
81,14
81,17
81,19
81,21
81,22
81,24
81,26
81,27
81,540
81,36
81,37
81,38
81,39
81,549
81,42
81,43
81,45
81,46
81,47
81,48
81,49
81,50
81,51
81,52
81,559
81,54
81,55
81,56
81,58
81,59
81,567
81,61
81,571
81,63
81,574
81,65
81,575
81,577
81,68
81,1086
81,1094
81,73
81,74
81,78
81,590
81,595
81,596
81,1110
81,88
81,599
81,90
81,91
81,1114
81,605
81,606
81,96
81,102
81,105
81,107
81,108
81,109
81,111
81,112
81,113
81,115
81,116
81,630
81,121
81,123
81,124
81,125
81,635
81,127
81,637
81,129
81,644
81,133
81,135
81,141
81,654
81,144
81,149
81,1174
81,152
81,153
81,154
81,668
81,160
81,163
81,164
81,677
81,166
81,168
81,169
81,172
81,174
81,180
81,183
81,697
81,701
81,190
81,192
81,704
81,195
81,198
81,208
81,210
81,211
81,213
81,730
81,222
81,223
81,227
81,740
81,231
81,239
81,241
81,242
81,1267
81,245
81,247
81,249
81,764
81,766
81,255
81,256
81,260
81,621
81,267
81,268
81,273
81,275
81,278
81,282
81,1307
81,289
81,290
81,292
81,293
81,817
81,312
81,318
81,1341
81,833
81,322
81,1343
81,836
81,328
81,329
81,333
81,334
81,335
81,336
81,338
81,345
81,348
81,1373
81,353
81,360
81,363
81,365
81,878
81,367
81,370
81,380
81,384
81,387
81,901
81,391
81,903
81,914
81,404
81,1443
81,423
81,444
81,462
81,465
81,469
81,992
81,484
81,997
81,998
81,1001
81,496
81,499
81,502
81,504
81,1017
82,513
82,2
82,3
82,9
82,10
82,521
82,12
82,524
82,15
82,16
82,17
82,528
82,530
82,22
82,24
82,26
82,27
82,540
82,1048
82,32
82,544
82,34
82,35
82,546
82,40
82,552
82,42
82,43
82,44
82,45
82,554
82,47
82,48
82,49
82,52
82,53
82,54
82,559
82,57
82,59
82,60
82,65
82,66
82,67
82,68
82,584
82,73
82,74
82,79
82,80
82,590
82,82
82,83
82,86
82,87
82,89
82,90
82,91
82,93
82,94
82,97
82,98
82,101
82,104
82,618
82,622
82,111
82,112
82,1135
82,114
82,126
82,131
82,1155
82,133
82,134
82,136
82,142
82,147
82,149
82,151
82,153
82,154
82,157
82,158
82,159
82,160
82,162
82,163
82,672
82,165
82,679
82,169
82,170
82,171
82,172
82,174
82,176
82,179
82,182
82,185
82,1210
82,1211
82,707
82,196
82,199
82,201
82,202
82,207
82,208
82,1231
82,212
82,725
82,215
82,219
82,220
82,221
82,732
82,225
82,226
82,738
82,234
82,236
82,239
82,241
82,244
82,245
82,252
82,765
82,265
82,272
82,275
82,278
82,281
82,283
82,803
82,293
82,296
82,300
82,307
82,314
82,315
82,829
82,319
82,321
82,326
82,327
82,328
82,331
82,844
82,336
82,340
82,347
82,350
82,352
82,362
82,879
82,881
82,371
82,374
82,887
82,378
82,379
82,387
82,395
82,398
82,911
82,402
82,404
82,924
82,423
82,424
82,425
82,426
82,427
82,429
82,433
82,435
82,437
82,954
82,444
82,445
82,446
82,956
82,463
82,464
82,487
82,488
82,490
82,492
82,501
82,505
82,506
83,0
83,1
83,2
83,3
83,7
83,518
83,10
83,1032
83,12
83,13
83,526
83,17
83,19
83,20
83,22
83,23
83,24
83,25
83,26
83,27
83,28
83,532
83,30
83,31
83,32
83,536
83,35
83,38
83,617
83,44
83,45
83,47
83,48
83,49
83,50
83,564
83,54
83,57
83,59
83,60
83,1083
83,63
83,65
83,67
83,68
83,1093
83,70
83,71
83,72
83,586
83,588
83,77
83,78
83,80
83,82
83,84
83,85
83,89
83,93
83,94
83,95
83,606
83,609
83,98
83,100
83,103
83,106
83,530
83,108
83,109
83,111
83,114
83,115
83,623
83,629
83,121
83,126
83,644
83,645
83,137
83,140
83,143
83,538
83,153
83,155
83,156
83,157
83,158
83,668
83,160
83,165
83,172
83,177
83,179
83,691
83,182
83,695
83,1208
83,189
83,190
83,191
83,703
83,195
83,711
83,200
83,712
83,204
83,719
83,213
83,215
83,727
83,217
83,218
83,221
83,222
83,734
83,225
83,742
83,232
83,235
83,238
83,240
83,242
83,250
83,251
83,253
83,254
83,767
83,261
83,774
83,267
83,270
83,272
83,280
83,281
83,283
83,285
83,799
83,289
83,291
83,295
83,807
83,300
83,312
83,313
83,315
83,324
83,325
83,331
83,332
83,333
83,843
83,336
83,345
83,347
83,350
83,351
83,864
83,353
83,356
83,879
83,370
83,883
83,884
83,375
83,382
83,383
83,384
83,390
83,393
83,396
83,403
83,405
83,410
83,417
83,418
83,425
83,430
83,947
83,440
83,445
83,446
83,972
83,466
83,470
83,472
83,473
83,475
83,479
83,482
83,494
83,1012
83,505
84,1
84,2
84,3
84,512
84,7
84,8
84,9
84,10
84,11
84,519
84,14
84,15
84,16
84,17
84,18
84,19
84,21
84,23
84,24
84,528
84,26
84,28
84,31
84,32
84,35
84,542
84,37
84,38
84,39
84,44
84,45
84,46
84,47
84,48
84,50
84,556
84,562
84,565
84,55
84,56
84,57
84,59
84,60
84,572
84,63
84,65
84,576
84,577
84,69
84,70
84,71
84,73
84,74
84,75
84,76
84,580
84,78
84,79
84,585
84,588
84,82
84,86
84,87
84,594
84,89
84,90
84,595
84,92
84,93
84,94
84,527
84,99
84,100
84,101
84,610
84,103
84,104
84,106
84,530
84,109
84,111
84,112
84,618
84,114
84,115
84,117
84,118
84,119
84,122
84,123
84,126
84,132
84,135
84,138
84,140
84,141
84,143
84,146
84,148
84,149
84,151
84,153
84,154
84,156
84,158
84,159
84,160
84,671
84,165
84,169
84,173
84,174
84,176
84,179
84,182
84,191
84,194
84,197
84,198
84,200
84,201
84,715
84,208
84,727
84,218
84,221
84,222
84,224
84,229
84,740
84,236
84,239
84,756
84,248
84,250
84,257
84,259
84,261
84,264
84,268
84,269
84,273
84,282
84,289
84,293
84,294
84,1316
84,296
84,301
84,321
84,322
84,331
84,336
84,338
84,352
84,866
84,867
84,357
84,361
84,363
84,370
84,899
84,390
84,904
84,393
84,397
84,402
84,403
84,407
84,408
84,414
84,419
84,422
84,423
84,433
84,437
84,441
84,448
84,451
84,454
84,461
84,602
84,470
84,471
84,477
84,481
84,996
84,485
84,497
84,504
85,0
85,1
85,4
85,5
85,6
85,10
85,11
85,12
85,14
85,16
85,17
85,18
85,19
85,20
85,21
85,525
85,23
85,24
85,532
85,27
85,31
85,32
85,33
85,34
85,515
85,38
85,39
85,40
85,42
85,1061
85,44
85,45
85,49
85,560
85,52
85,53
85,55
85,56
85,57
85,58
85,59
85,60
85,569
85,1028
85,64
85,65
85,66
85,68
85,70
85,72
85,585
85,74
85,524
85,81
85,82
85,84
85,86
85,87
85,89
85,90
85,92
85,94
85,605
85,96
85,97
85,99
85,101
85,102
85,103
85,104
85,107
85,108
85,110
85,113
85,115
85,117
85,119
85,124
85,126
85,638
85,128
85,132
85,133
85,134
85,135
85,649
85,138
85,650
85,140
85,142
85,1161
85,145
85,146
85,147
85,154
85,155
85,157
85,159
85,164
85,165
85,170
85,171
85,172
85,176
85,177
85,179
85,182
85,183
85,185
85,188
85,189
85,190
85,191
85,192
85,703
85,1216
85,196
85,197
85,199
85,200
85,201
85,206
85,209
85,210
85,211
85,212
85,219
85,220
85,222
85,227
85,1252
85,229
85,235
85,237
85,242
85,248
85,249
85,251
85,255
85,258
85,265
85,778
85,268
85,781
85,273
85,277
85,282
85,286
85,287
85,288
85,290
85,293
85,294
85,296
85,302
85,306
85,320
85,324
85,328
85,342
85,343
85,348
85,354
85,358
85,361
85,388
85,392
85,399
85,917
85,407
85,925
85,423
85,432
85,433
85,434
85,439
85,443
85,444
85,448
85,457
85,467
85,468
85,474
85,478
85,990
85,482
85,1014
86,3
86,4
86,5
86,7
86,10
86,11
86,12
86,13
86,16
86,17
86,18
86,19
86,529
86,21
86,22
86,24
86,26
86,27
86,28
86,30
86,31
86,32
86,33
86,34
86,539
86,542
86,37
86,38
86,40
86,41
86,42
86,45
86,46
86,48
86,49
86,51
86,55
86,56
86,57
86,58
86,60
86,61
86,1079
86,63
86,64
86,67
86,577
86,70
86,75
86,588
86,79
86,81
86,592
86,84
86,85
86,86
86,87
86,594
86,89
86,91
86,94
86,97
86,98
86,613
86,103
86,104
86,109
86,110
86,111
86,114
86,115
86,116
86,117
86,119
86,627
86,122
86,123
86,1144
86,637
86,126
86,127
86,128
86,134
86,648
86,138
86,139
86,140
86,143
86,153
86,154
86,156
86,158
86,159
86,160
86,665
86,673
86,163
86,170
86,173
86,174
86,177
86,178
86,179
86,183
86,185
86,697
86,187
86,189
86,191
86,192
86,703
86,194
86,197
86,200
86,203
86,204
86,206
86,722
86,211
86,219
86,221
86,222
86,225
86,226
86,1252
86,229
86,237
86,1263
86,242
86,245
86,251
86,764
86,253
86,255
86,258
86,259
86,264
86,267
86,273
86,278
86,280
86,281
86,282
86,794
86,799
86,800
86,289
86,290
86,293
86,298
86,308
86,311
86,316
86,320
86,321
86,325
86,342
86,347
86,350
86,351
86,353
86,370
86,376
86,379
86,900
86,389
86,396
86,403
86,916
86,405
86,410
86,411
86,414
86,418
86,420
86,931
86,1103
86,435
86,980
86,474
86,475
86,482
86,996
86,494
86,499
87,3
87,4
87,5
87,514
87,515
87,11
87,12
87,13
87,14
87,15
87,16
87,18
87,21
87,22
87,23
87,528
87,25
87,26
87,530
87,28
87,534
87,31
87,32
87,33
87,34
87,35
87,1052
87,37
87,38
87,551
87,42
87,44
87,45
87,517
87,47
87,48
87,556
87,1028
87,54
87,1074
87,57
87,59
87,574
87,69
87,70
87,71
87,72
87,73
87,74
87,77
87,1033
87,79
87,80
87,81
87,82
87,525
87,84
87,87
87,90
87,92
87,93
87,94
87,606
87,97
87,98
87,99
87,100
87,1121
87,102
87,103
87,104
87,110
87,114
87,115
87,122
87,126
87,1151
87,128
87,133
87,647
87,136
87,137
87,648
87,140
87,143
87,657
87,149
87,665
87,156
87,157
87,668
87,160
87,163
87,164
87,683
87,1195
87,686
87,175
87,176
87,177
87,687
87,182
87,183
87,694
87,186
87,187
87,194
87,709
87,199
87,201
87,202
87,710
87,716
87,206
87,718
87,1230
87,722
87,218
87,221
87,224
87,225
87,737
87,235
87,238
87,1262
87,753
87,756
87,246
87,759
87,250
87,251
87,257
87,262
87,776
87,267
87,277
87,280
87,281
87,283
87,284
87,285
87,800
87,291
87,293
87,298
87,818
87,307
87,309
87,317
87,318
87,832
87,322
87,325
87,326
87,329
87,332
87,335
87,340
87,343
87,347
87,350
87,353
87,369
87,375
87,384
87,391
87,398
87,409
87,414
87,930
87,424
87,429
87,456
87,969
87,461
87,472
87,473
87,474
87,475
87,996
87,494
87,497
87,1008
87,501
87,502
87,506
87,510
88,0
88,2
88,3
88,5
88,6
88,7
88,520
88,9
88,11
88,12
88,13
88,14
88,16
88,18
88,22
88,24
88,26
88,27
88,1048
88,29
88,31
88,33
88,544
88,36
88,37
88,550
88,41
88,554
88,46
88,48
88,49
88,50
88,54
88,56
88,57
88,59
88,60
88,61
88,571
88,63
88,574
88,65
88,575
88,67
88,70
88,582
88,72
88,73
88,74
88,75
88,80
88,590
88,82
88,593
88,85
88,86
88,595
88,89
88,90
88,91
88,596
88,602
88,94
88,95
88,608
88,101
88,102
88,103
88,106
88,107
88,109
88,111
88,112
88,115
88,116
88,117
88,119
88,121
88,123
88,124
88,1669
88,136
88,647
88,140
88,142
88,146
88,149
88,150
88,151
88,154
88,156
88,159
88,160
88,165
88,677
88,172
88,173
88,174
88,176
88,180
88,183
88,184
88,695
88,698
88,192
88,195
88,197
88,200
88,202
88,715
88,205
88,208
88,210
88,211
88,215
88,728
88,218
88,219
88,223
88,225
88,739
88,229
88,741
88,743
88,234
88,749
88,239
88,755
88,249
88,250
88,764
88,767
88,256
88,257
88,265
88,267
88,270
88,275
88,276
88,277
88,278
88,284
88,289
88,290
88,293
88,298
88,811
88,300
88,308
88,316
88,318
88,319
88,321
88,323
88,1347
88,329
88,331
88,849
88,338
88,343
88,867
88,359
88,362
88,369
88,372
88,886
88,379
88,387
88,391
88,404
88,413
88,416
88,420
88,947
88,956
88,446
88,448
88,451
88,473
88,480
88,481
88,484
88,494
88,501
88,504
89,1
89,2
89,4
89,512
89,515
89,10
89,12
89,518
89,15
89,16
89,525
89,527
89,19
89,528
89,533
89,534
89,24
89,1045
89,26
89,27
89,540
89,31
89,32
89,34
89,35
89,546
89,38
89,550
89,41
89,43
89,44
89,45
89,47
89,48
89,561
89,50
89,56
89,57
89,571
89,60
89,61
89,572
89,63
89,65
89,66
89,67
89,577
89,69
89,70
89,71
89,1093
89,1094
89,75
89,76
89,78
89,85
89,89
89,90
89,602
89,93
89,95
89,1113
89,99
89,103
89,108
89,621
89,111
89,627
89,117
89,122
89,635
89,126
89,1153
89,649
89,138
89,1162
89,141
89,143
89,1172
89,149
89,151
89,665
89,156
89,158
89,671
89,673
89,163
89,165
89,173
89,1199
89,176
89,177
89,688
89,179
89,182
89,695
89,184
89,192
89,715
89,716
89,718
89,720
89,212
89,727
89,225
89,226
89,737
89,738
89,229
89,1250
89,231
89,232
89,746
89,750
89,242
89,755
89,759
89,760
89,249
89,251
89,255
89,261
89,268
89,273
89,275
89,1301
89,278
89,280
89,284
89,296
89,809
89,299
89,300
89,811
89,307
89,309
89,312
89,825
89,314
89,317
89,320
89,326
89,340
89,342
89,350
89,864
89,355
89,360
89,365
89,369
89,376
89,890
89,382
89,387
89,393
89,397
89,405
89,406
89,917
89,409
89,1431
89,411
89,923
89,933
89,422
89,429
89,431
89,943
89,435
89,437
89,950
89,445
89,458
89,972
89,461
89,979
89,984
89,474
89,475
89,476
89,478
89,496
89,1008
90,0
90,1
90,3
90,513
90,5
90,7
90,9
90,10
90,12
90,13
90,14
90,16
90,17
90,522
90,526
90,21
90,22
90,23
90,1050
90,32
90,33
90,34
90,35
90,546
90,550
90,40
90,41
90,43
90,44
90,46
90,47
90,552
90,49
90,51
90,53
90,55
90,56
90,57
90,571
90,61
90,66
90,67
90,1091
90,69
90,70
90,74
90,78
90,79
90,82
90,83
90,84
90,597
90,87
90,1106
90,1111
90,93
90,94
90,98
90,100
90,102
90,103
90,107
90,109
90,114
90,115
90,117
90,119
90,121
90,122
90,635
90,126
90,128
90,129
90,131
90,647
90,142
90,655
90,144
90,145
90,149
90,1173
90,663
90,154
90,155
90,158
90,160
90,165
90,167
90,174
90,175
90,176
90,177
90,178
90,180
90,181
90,182
90,185
90,699
90,188
90,702
90,196
90,197
90,199
90,202
90,211
90,215
90,218
90,231
90,743
90,744
90,234
90,236
90,749
90,239
90,243
90,258
90,784
90,273
90,274
90,275
90,276
90,786
90,281
90,282
90,801
90,296
90,808
90,813
90,305
90,306
90,318
90,1344
90,323
90,324
90,326
90,328
90,336
90,339
90,340
90,343
90,866
90,355
90,358
90,362
90,365
90,367
90,369
90,372
90,887
90,376
90,379
90,384
90,388
90,404
90,409
90,411
90,422
90,428
90,429
90,432
90,434
90,435
